job_title,skills,source
GVM Data Analyst,"reinsurance, sapfrench, business analyst, corporate, german, spanish, customer service",naukri
BI Lead Power BI/ Tableau - US MNC (analytics),"trade, data analysis, sales strategy, networking, relationship building, market research, business development executive, management",naukri
Senior Manager - Portfolio Credit Strategy & NPA Analytics,"data security, soapaasawssdlcsecurity, data privacy, data",naukri
Analyst - Data,"sqlanalytical skillsanalytics reporting, automation, regional management, business operations, reporting, analytical",naukri
Oracle Data Analyst,"remediation, data management, vlookupmachine learning, data quality, gap analysis, document management, stakeholder management",naukri
GBS Data Operations - Document and Engineering Senior Analyst,"tableaurational databases, sapdata management, tableau developer, alteryx, etltableau dashboards",naukri
GBS Data Operations - Document and Engineering Data Analyst,"automation, team management, data modeling, consulting, troubleshooting, technical support, analytics, sql",naukri
GBS Data Operations - Document and Engineering Analyst,"data management, data modeling, access managementdata security, disaster recovery, data quality, apache, virtualization",naukri
Data Integrity & Support Analyst,"product engineering, architecturespark, agile, instrumentation, data processing, object oriented programming, monitoring",naukri
Power BI Data Analyst,"no, sqlenterprise integration, agile, incident management, data quality, data analytics, troubleshooting, data warehousing",naukri
Senior Energy Market Analyst - Data,"computer science, telecom, interpersonal skillsmetadata, statistical analysis, data modeling, healthcare, data analytics",naukri
Data Research Analyst,"sapsiemens, htmlbusiness intelligencemicrosoft, stakeholder management, portfolio management, sql",naukri
Data Research Analyst,"pyspark, hive, hadoop, spark, hdfs, sqlpython, development",naukri
Senior Data Analyst,"kafka, spark, etlpython, azure data factory, azure synapse, big data analytics, apache flink",naukri
Team Lead - Data Analysis & Notifications,"sancareer development, gcpspark, project management, diversity and inclusion, data analytics, management",naukri
Team Lead - Data Analysis & Notifications,"cloud computing, saasmachine learning, cloud, transition, transformers, data analyticsdata visualization",naukri
Intern/Associate Data Quality Analyst,"analytical skills, client satisfaction, claims, web services, machine learning, engineer information technologydata integrity, data analytics",naukri
GBS Data Operations - MoC Senior Analyst,"data modeling, gcp, database management, data architect, cloud, data analytics, analytics, principal",naukri
Customer Data Analyst,"spark, cloud, agile, data analytics, jirasqlpython, scripting",naukri
SEO Analyst,"data management, networking, data architect, architectural design, cloud, data analytics, architecting, business solutions",naukri
Data Scientist,"unix, automation testing, linux, script writing, scalaagile, data analyticsbig data",naukri
Power Bi Analyst,"linux, gcphadoop, business modeling, data analytics, ictdata warehousing, sql",naukri
Data Scientist,"data collection, olapdata quality, data analytics, informatica, oracle, data mining, pentaho",naukri
Product Analyst,"database management, it governance, planning, governance, data, heading, management, data management",naukri
Product Analyst,"architect, data management, architecture, data architect, cloud, architectural design, data analytics, architecting",naukri
Product Analyst,"supply chain, information security, machine learning, agile, scrum, scmsqlpython",naukri
Data Scientist,"sancassandrabig data analytics, cloud, data processing, deployment, apachebig data",naukri
Data Scientist,"azure databrickspyspark, sqlspark, data engineering, senior, microsoft azure, hiring",naukri
Data Scientist,"architect, data management, architecture, staffing, data architect, cloud, architectural design, data analytics",naukri
Product Analyst,"data security, database management, consulting, cloud, data governance, data analytics, cosmos, load balancing",naukri
Research Senior Analyst,"automation, ecsdatabase, scrum, mongo, dbintegration services, data analytics, aws",naukri
Data Engineer & scientist,"publishing, coding, ssrspower bi, data analytics, ssissustainable development, sdlc",naukri
Data Scientist,"data management, architectural design, data architect, cloud, programming, data analytics, architecting, cosmos",naukri
Data Scientist Level_1,"supply chain, computer science, gitinformation security, machine learning, agile, scrum, data quality",naukri
Data Scientist,"automation, agile, data analytics, customer experience, awssoftware services, sqlpython",naukri
Sr. Data Scientist,"pythondata analysis, devops toolssql queryingdata engineeringuser interface designingbig data technologiesdask",naukri
Data Scientist,"front office, data analysisdata science, financial analysis, investment research, financial services, sqlpython",naukri
"Senior Analyst, SOX Compliance","github, gcpcloud, data processingdata visualizationbig data, analytics, financial services",naukri
People Program Analyst,"data analysis, c++data migration, data management, data processing, data quality, data mining, business intelligence",naukri
"Associate, Statistical Data Scientist","data analysis, data management, business analysis, analytical, data quality, it operations, portfolio management, financial services",naukri
Data Scientist,"data engineering, java, no, sqldata analysis, gcpscala, etlaws",naukri
Hiring For MS Business Intelligence Data Modeling _Pune,"azure, cicd automation, scrum master, pysparkdata analysisdata modelling, data security, databricks",naukri
Machine Learning Engineer/Data Scientist,"data analysisdata science, machine learning, data collection, programmingpower bi, deployment, data mining",naukri
Market Analyst,"big data, etlawssqlsasmdmtableau, data",naukri
Database Administrator Analyst,"unix, computer science, linux, solaris, rdbmsweb development, javascript, windows",naukri
